productId,name,price,stock,image,active,status,createdAt,by,note,detailsText,compareImages,costPrice
BY457,[คละสี] แปรงสีฟัน DYCROL Premium Soft Toothbrush 1 ชิ้น,30,288,https://lh3.googleusercontent.com/d/13mZzyz1FNYJTI-iJaKCpLiiVLO3a9CJz=w800,TRUE,ready,"29/5/2026, 15:02:59",yiyi,,,,0
BY458,แปรงสีฟัน Sweetrip Gentle Care (แพ็ค 2 ชิ้น),69,240,https://lh3.googleusercontent.com/d/1rxCS2X1JxPQqNDeYp_280PDBhTaRS2t6=w800,TRUE,ready,"29/5/2026, 15:06:47",yiyi,,,,0
BY459,แปรงสีฟัน Sweetrip Ultra soft ขนแปรง BBC (แพ็ค 2 ชิ้น),80,480,https://lh3.googleusercontent.com/d/1xiExl730QA7UWd_NgRmysG9ogyHICH6s=w800,TRUE,ready,"29/5/2026, 15:11:28",yiyi,,,,0
BY460,สร้อยคอ Tory Burch รุ่น Kira Heart Necklace สี Rose gold,420,100,https://lh3.googleusercontent.com/d/1-hNmO3Bn9YS88tyRUM1aR9NnCpM8NmHt=w800,TRUE,ready,"29/5/2026, 15:16:27",yiyi,,,,0
BY461,ต่างหู Tory Burch รุ่น Kira Heart Stud Earrings สี Rose Gold,450,100,https://lh3.googleusercontent.com/d/18n6_QuRhiti4PLNiUIfuUn8w2AC8HFgR=w800,TRUE,ready,"29/5/2026, 15:18:01",yiyi,,,,0
BY462,สร้อยข้อมือ Tory Burch รุ่น Good Luck Chain Bracelet,550,100,https://lh3.googleusercontent.com/d/1erUFdxKGmSU2MsB_Pm3pV2vuF32E1DlY=w800,TRUE,ready,"29/5/2026, 15:20:02",yiyi,,,,0
BY463,ต่างหู Tory Burch รุ่น Forget Me Not Stacked Stud Earrings,450,75,https://lh3.googleusercontent.com/d/1PmA2sJ8Sl-Q_ud5CTuSRIGYs8RZ35V1I=w800,TRUE,ready,"29/5/2026, 15:24:38",yiyi,,,,0
BY464,สร้อยข้อมือ Tory Burch รุ่น Kira Pearl Delicate Chain Bracelet,480,100,https://lh3.googleusercontent.com/d/1vg8gek9LQ19PgCst6Wk-uqBSta3jos9J=w800,TRUE,ready,"29/5/2026, 15:34:16",yiyi,,,,0
BY465,สร้อยข้อมือ Tory Burch รุ่น Kira Clover,450,70,https://lh3.googleusercontent.com/d/1IhOM92qozLuXkvQOKBq9qUfSI8QQZXt9=w800,TRUE,ready,"29/5/2026, 15:36:55",yiyi,,,,0
BY466,สร้อยข้อมือ Tory Burch รุ่น Starry,400,94,https://lh3.googleusercontent.com/d/1VD1Dfxz_XHtvHpIvXuRPK0ixkYof_mSD=w800,TRUE,ready,"29/5/2026, 15:40:11",yiyi,,,,0
BY467,สร้อยข้อมือ Tory Burch รุ่น Kira Pearl Delicate Chain Bracelet,460,75,https://lh3.googleusercontent.com/d/1ArbLPJIvzTFEVLPoFfvuOBMsPTJzqIOj=w800,TRUE,ready,"29/5/2026, 15:41:54",yiyi,,,,0
BY468,ต่างหู Tory Burch รุ่น Small Logo Stud Earrings,400,100,https://lh3.googleusercontent.com/d/1IRgv4rOnY3ntSFg0FsV4urFI-YfGmVaH=w800,TRUE,ready,"29/5/2026, 15:45:25",yiyi,,,,0
BY469,กำไล Tory Burch รุ่น T Monogram Hinge Bracelet,490,100,https://lh3.googleusercontent.com/d/1vXsfvw8Dn25C-0SQo6STkULb9CmDmCA4=w800,TRUE,ready,"29/5/2026, 15:47:23",yiyi,,,,0
BY470,กำไล Givenchy รุ่น CRYSTAL ROSE GOLD HINGED BRACELET,480,20,https://lh3.googleusercontent.com/d/1KSPtc7gAgAx476yHRwzOz5_7bu3tkpsh=w800,TRUE,ready,"29/5/2026, 15:49:25",yiyi,,,,0
BY471,แว่นตา CHANEL รุ่น CH5565 #สีดำ,1790,100,https://lh3.googleusercontent.com/d/1_zIzpE4ktlANcF5NyXw-YTUqoB6sHEmo=w800,TRUE,ready,"29/5/2026, 15:54:13",yiyi,,,,0
BY472,แว่นตา CHANEL รุ่น CH5565 #สีเทา,1790,100,https://lh3.googleusercontent.com/d/1Oe5OcJHGcT-_ANyXJ77o6dk7TXLqDy9B=w800,TRUE,ready,"29/5/2026, 15:54:51",yiyi,,,,0
BY473,แว่นตา CHANEL รุ่น CH4297H #กรอบทอง เลนส์เทา,1790,100,https://lh3.googleusercontent.com/d/165ggdDzWHcEV7nY2vsEqx8pzc58Pxlq2=w800,TRUE,ready,"29/5/2026, 15:56:49",yiyi,,,,0
BY474,แว่นตา CHANEL รุ่น CH2227 กรอบทอง,1790,100,https://lh3.googleusercontent.com/d/1K5ypl8XVEARFftqk-qm-RL_q0XNetdzz=w800,TRUE,ready,"29/5/2026, 15:58:39",yiyi,,,,0
BY476,แว่นตา YSL รุ่น M94F 001,1690,100,https://lh3.googleusercontent.com/d/1qtskzANfi5znsHAStKp6SYuIVctIeKQs=w800,TRUE,ready,"29/5/2026, 16:01:28",yiyi,,,,0
BY477,แว่นกันแดดทรงรี DIOR DiorPacific R1F #สีฮาวาน่า,1690,100,https://lh3.googleusercontent.com/d/1P9SxaaJ9SMjbhg_eUbvqAEFSEiiF3hg1=w800,TRUE,ready,"29/5/2026, 16:03:11",yiyi,,,,0
BY478,แว่นตา Tiffany&Co รุ่น Rimless 3104D#สีBlue Pink gold,1600,91,https://lh3.googleusercontent.com/d/14740fCDqH3PthUrMldK1xG_RFm-iYZQr=w800,TRUE,ready,"29/5/2026, 16:06:47",yiyi,,,,0
BY479,แว่นตา Gentle Monster รุ่น Rococo 01,1600,100,https://lh3.googleusercontent.com/d/1v58W61Y_T11XoE6w8fSi6IX3ID3aqaIg=w800,TRUE,ready,"29/5/2026, 16:08:46",yiyi,,,,0
BY480,แว่นตา Gentle Monster รุ่น Be SLO RC7 กรอบแดง,1600,100,https://lh3.googleusercontent.com/d/19QQvYVMkVLtzchVcI-lnJKl-CIpF8NYX=w800,TRUE,ready,"29/5/2026, 16:11:03",yiyi,,,,0
BY481,แว่นตา MIU MIU รุ่น MU52YS #สีทอง เลนส์น้ำตาล,1750,61,https://lh3.googleusercontent.com/d/1ZesxHpt7hP2IwcC8QPxbSoUJR8NdV-7d=w800,TRUE,ready,"29/5/2026, 16:14:13",yiyi,,,,0
BY482,แว่นตา MIU MIU รุ่น MU01XV #สีเทา,1750,88,https://lh3.googleusercontent.com/d/1AT5FaRgesbgXX87wOlisMDPQ6twO0vbh=w800,TRUE,ready,"29/5/2026, 16:16:26",yiyi,,,,0
BY483,แว่นตา MIU MIU รุ่น MUA06SF #สีดำ,1690,100,https://lh3.googleusercontent.com/d/168D1zlX2kSxIvSz6C7Bc-2oIw_KlksSR=w800,TRUE,ready,"29/5/2026, 16:19:03",yiyi,,,,0
BY484,แว่นตา MIU MIU รุ่น MUA06SF ลายกระ,1690,100,https://lh3.googleusercontent.com/d/14L21ENVkak4VTaK7GywayTClrgeAOUXk=w800,TRUE,ready,"29/5/2026, 16:20:27",yiyi,,,,0
BY485,แว่นตา MIU MIU รุ่น MUA54S เลนส์ชมพู,1690,99,https://lh3.googleusercontent.com/d/1Kdm7iU265dxd3KHS5zZEun41aqVvHULu=w800,TRUE,ready,"29/5/2026, 16:22:19",yiyi,,,,0
BY486,แว่นตา MIU MIU รุ่น MU53WV สีเงิน,1690,100,https://lh3.googleusercontent.com/d/10TZC72uAW28P1ldCquUmN3Tx-KP7Xtob=w800,TRUE,ready,"29/5/2026, 16:24:36",yiyi,,,,0
BY487,แว่นตา MIU MIU รุ่น 09XVF ลายกระ,1690,100,https://lh3.googleusercontent.com/d/1NcaedxUqZ-8KWjZF02fskoNOjENPClE0=w800,TRUE,ready,"29/5/2026, 16:26:15",yiyi,,,,0
BY488,แว่นตา Vivienne Westwood รุ่น Classic Saturn&Star #เลนส์ม่วง-อะไหล่เงิน,1750,98,https://lh3.googleusercontent.com/d/1zDeSNQVRUtiLO8lzIBCJk38pqM3iz9N2=w800,TRUE,ready,"31/5/2026, 17:49:05",bn,,,,0
BY489,แว่นตา Vivienne Westwood รุ่น Classic Saturn&Star #เลนส์ใส-อะไหล่ทอง,1750,92,https://lh3.googleusercontent.com/d/1ePcOoHn1NzljwJXDFJbRrXvdl1YuovzS=w800,TRUE,ready,"31/5/2026, 17:50:01",bn,,,,0
BY491,แว่นตา Vivienne Westwood รุ่น Classic Saturn&Star #เลนส์เขียว-อะไหล่ทอง,1750,100,https://lh3.googleusercontent.com/d/1nt-3Mv8uTmSqam_JQquM1deSlaj2kth6=w800,TRUE,ready,"31/5/2026, 17:52:52",bn,,,,0
BY492,แว่น Celine รุ่น Triomphe Metal #สีทอง-เลนส์ใส,1750,76,https://lh3.googleusercontent.com/d/1ggMMQgyU8q6E06A51RgvmmPW4mao79_A=w800,TRUE,ready,"1/6/2026, 9:01:34",yiyi,,,,0
BY493,แว่น Celine รุ่น Triomphe Metal #สีเงิน-เลนส์ใส,1750,87,https://lh3.googleusercontent.com/d/1AuJJyqxXsr9Q1SM4afEW_CvJpdG-ppCT=w800,TRUE,ready,"1/6/2026, 9:02:20",yiyi,,,,0
BY494,เสื้อ RONRON รุ่น LINE LOGO SLIM CROP T SHIRT #สีขาว,450,100,https://lh3.googleusercontent.com/d/1vU_4UJtNrdZfqwnZtMshJ33KBB_OvmUF=w800,TRUE,ready,"1/6/2026, 17:32:29",bn,,,,0
BY495,เสื้อ RONRON รุ่น LINE LOGO SLIM CROP T SHIRT #สีดำ,450,100,https://lh3.googleusercontent.com/d/1LL1wz7yhmMcqRP-QSEGG5wRL5VDdBfKp=w800,TRUE,ready,"1/6/2026, 17:33:30",bn,,,,0
BY496,เสื้อ RONRON รุ่น Romantic Party Basic Fit Tshirt #สีเทา,450,100,https://lh3.googleusercontent.com/d/1S-RgpHMkS5kPm1xFGJXm0AJKP2ftDunV=w800,TRUE,ready,"1/6/2026, 17:38:02",bn,,,,0
BY497,เสื้อ RONRON รุ่น Romantic Party Basic Fit Tshirt #สีชมพู,450,100,https://lh3.googleusercontent.com/d/1PD5N9oH-ZYvD53KU0CFYpP0HYXV2qV-v=w800,TRUE,ready,"1/6/2026, 17:38:43",bn,,,,0
BY498,เสื้อ RONRON รุ่น Romantic Party Basic Fit Tshirt #สีดำ,450,100,https://lh3.googleusercontent.com/d/1CZKOzJwfa_yPvdOyBnVKKtshTLCPnSSt=w800,TRUE,ready,"1/6/2026, 17:39:55",bn,,,,0
BY499,เสื้อ RONRON รุ่น Heart Lady And The Tram Basic Fit Tshirt #ลายสีแดง,450,90,https://lh3.googleusercontent.com/d/1eSVTVEVaju5tD3fOdI2o3fi9FJkcjsXr=w800,TRUE,ready,"1/6/2026, 17:46:20",bn,,,,0
BY500,เสื้อ RONRON รุ่น Heart Lady And The Tram Basic Fit Tshirt #ลายสีดำ,450,100,https://lh3.googleusercontent.com/d/1kbtGx3ZIgvK_8zwnvG7Cqm4-3Mxm591K=w800,TRUE,ready,"1/6/2026, 17:47:02",bn,,,,0
BY501,เสื้อ RONRON รุ่น  ADORABLE PUPPIES CROP SLIM FIT T SHIRT WHITE,450,100,https://lh3.googleusercontent.com/d/1VWB50WsVpZG28yYyGnPtdKukARk8evql=w800,TRUE,ready,"1/6/2026, 17:52:00",bn,,,,0
BY502,เสื้อ RONRON รุ่น BABY PUPPIES CROP SLIM FIT T SHIRT WHITE,450,100,https://lh3.googleusercontent.com/d/18o2SygmpyjUO69yEGNwEa2TMiuIVcjEs=w800,TRUE,ready,"1/6/2026, 17:53:48",bn,,,,0
BY510,สร้อยคอพร้อมจี้ Tory Burch รุ่น Good Luck Chain Pendant,420,75,https://lh3.googleusercontent.com/d/1WZrYU4Ju6P9KNzxxx-EaM97zuLrEhKbp=w800,TRUE,ready,"2/6/2026, 5:44:31",yiyi,,,,0
BY511,สร้อยข้อมือ Tory Burch รุ่น Icon Bracelet,490,100,https://lh3.googleusercontent.com/d/1vLSINheg31vytE1wdGC8q66hOU6SfqEv=w800,TRUE,ready,"2/6/2026, 5:46:11",yiyi,,,,0
BY512,ต่างหู Tory Burch รุ่น Kira Charm Drop,420,93,https://lh3.googleusercontent.com/d/1WRHorpHw19_vaHepZTTeRdoag58BPqRb=w800,TRUE,ready,"2/6/2026, 6:09:12",yiyi,,,,0
BY503,ร่ม WPC x Sanrio ลาย Cinnamoroll,420,97,https://lh3.googleusercontent.com/d/1ZN_ob0K3iCqtPOyLU41iR-Ufyu9oHTPN=w800,TRUE,ready,"2/6/2026, 6:27:58",yiyi,,,,0
BY504,ร่ม WPC x Sanrio ลาย Hello Kitty,420,95,https://lh3.googleusercontent.com/d/1p69xP4KjkIIH0cfA8Fq2cNSIqaGrYIrx=w800,TRUE,ready,"2/6/2026, 6:29:00",yiyi,,,,0
BY505,ร่ม WPC x Sanrio ลาย My Melody,420,96,https://lh3.googleusercontent.com/d/1Lla2r7PFFfy_x9glhhH4pBbC4bNyO8hS=w800,TRUE,ready,"2/6/2026, 6:29:38",yiyi,,,,0
BY506S,(Size S/อก 44) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี Black (ดำ),450,65,https://lh3.googleusercontent.com/d/1LwN6c9tI77f7NgTV6ZpUKdFN0mMoakEp=w800,TRUE,ready,"2/6/2026, 9:04:21",yiyi,,,,0
BY506M,(Size M/อก 46) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี Black (ดำ),450,85,https://lh3.googleusercontent.com/d/1LwN6c9tI77f7NgTV6ZpUKdFN0mMoakEp=w800,TRUE,ready,"2/6/2026, 9:04:21",yiyi,,,,0
BY506L,(Size L/อก 48) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี Black (ดำ),450,86,https://lh3.googleusercontent.com/d/1LwN6c9tI77f7NgTV6ZpUKdFN0mMoakEp=w800,TRUE,ready,"2/6/2026, 9:04:21",yiyi,,,,0
BY506XL,(Size XL/อก 50) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี Black (ดำ),450,93,https://lh3.googleusercontent.com/d/1LwN6c9tI77f7NgTV6ZpUKdFN0mMoakEp=w800,TRUE,ready,"2/6/2026, 9:04:21",yiyi,,,,0
BY507S,(Size S/อก 44) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี White (ขาว),450,81,https://lh3.googleusercontent.com/d/13QpWenNQHlIsPPAHmc8VEYmcJqvuUVdK=w800,TRUE,ready,"2/6/2026, 9:05:08",yiyi,,,,0
BY507M,(Size M/อก 46) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี White (ขาว),450,91,https://lh3.googleusercontent.com/d/13QpWenNQHlIsPPAHmc8VEYmcJqvuUVdK=w800,TRUE,ready,"2/6/2026, 9:05:08",yiyi,,,,0
BY507L,(Size L/อก 48) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี White (ขาว),450,94,https://lh3.googleusercontent.com/d/13QpWenNQHlIsPPAHmc8VEYmcJqvuUVdK=w800,TRUE,ready,"2/6/2026, 9:05:08",yiyi,,,,0
BY507XL,(Size XL/อก 50) เสื้อ Human Made Bangkok Animal Graphic T-shirt สี White (ขาว),450,95,https://lh3.googleusercontent.com/d/13QpWenNQHlIsPPAHmc8VEYmcJqvuUVdK=w800,TRUE,ready,"2/6/2026, 9:05:08",yiyi,,,,0
BY515,แว่นตา CHANEL รุ่น CH4297H #กรอบทอง เลนส์เบจ,1800,100,https://lh3.googleusercontent.com/d/1IIAr1kEbTJ8J1yBOw_k9brtsPH_8VXyG=w800,TRUE,ready,"3/6/2026, 13:13:07",yiyi,,,,0
BY513,(อก 44) เสื้อ RONRON รุ่น PETIT CAT CRACK OVER FIT T SHIRT #สีดำ,460,100,https://lh3.googleusercontent.com/d/1H-edJkRt1zNaBkn70EfmyHxdz9ryPoQh=w800,TRUE,ready,"3/6/2026, 17:17:08",sunilthorn,,,,0
BY514,(อก 44) เสื้อ RONRON รุ่น PETIT CAT CRACK OVER FIT T SHIRT #สีขาว,460,96,https://lh3.googleusercontent.com/d/1Ys1a4Kg6Yx-O3OOCDFfScvg2ecVuJdUG=w800,TRUE,ready,"3/6/2026, 17:17:41",sunilthorn,,,,0
BY508,ว่าง,0,100,https://lh3.googleusercontent.com/d/1pMVkOx2PrtE9OXrLObOZ-vI6gDe9yE8k=w800,TRUE,ready,"3/6/2026, 17:26:42",yiyi,,,,0
BY509,ว่าง,0,100,https://lh3.googleusercontent.com/d/1wyusVgri_S3T3uzmAJPLMRcf8-Z7XdIa=w800,TRUE,ready,"3/6/2026, 17:27:26",yiyi,,,,0
BY516,แว่นกันแดด Tagi. รุ่น Love Vintage Sunglasses #สีดำ,890,100,https://lh3.googleusercontent.com/d/1Y_qvQgLdbgOn24g4DQgaT_n1vOX_d7ws=w800,TRUE,ready,"3/6/2026, 18:43:01",yiyi,,,,0
BY517,แว่นกันแดด Tagi. รุ่น Love Vintage Sunglasses #สีขาวเทา,890,100,https://lh3.googleusercontent.com/d/1IzRobOVnnqMjO_P-y1tdChMEfWEh0VzR=w800,TRUE,ready,"3/6/2026, 18:43:38",yiyi,,,,0
BY518,แว่นกันแดด Tagi. รุ่น Love Vintage Sunglasses #สีน้ำตาลลายกระ,890,100,https://lh3.googleusercontent.com/d/1SAI8DrZrGQkZfWw7JYJcdmQhFL1ssV57=w800,TRUE,ready,"3/6/2026, 18:44:31",yiyi,,,,0
BY519,ว่าง,0,100,https://lh3.googleusercontent.com/d/1xLZuu8w7thHpdrxwyhUM8FSUo_Iyynig=w800,TRUE,ready,"3/6/2026, 18:54:03",yiyi,,,,0
BY520,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีแดง,160,100,https://lh3.googleusercontent.com/d/1akL97zCD-ZTfejohoA5mNpHAzBLfLlGs=w800,TRUE,ready,"3/6/2026, 18:54:53",yiyi,,,,0
BY521,กล่องเก็บเครื่องประดับ Tagi. Mini Signal Rotating Jewelry Box #สีฟ้า,690,100,https://lh3.googleusercontent.com/d/1-U6ICPG_yN-keY4UdaEXtBXOSHbDRd5F=w800,TRUE,ready,"3/6/2026, 18:57:06",yiyi,,,,500
BY522,กล่องเก็บเครื่องประดับ Tagi. Mini Signal Rotating Jewelry Box #สีชมพู,690,100,https://lh3.googleusercontent.com/d/1YEL86w4Fo_LObnXkqE5VP1PtbosFXaBl=w800,TRUE,ready,"3/6/2026, 18:58:00",yiyi,,,,500
BY523,กระเป๋าเก็บเครื่องสำอางค์ Tagi. รุ่น Magi House Storage Cosmetic Bag,750,100,https://lh3.googleusercontent.com/d/1b8RW3tjpyebGIDHANdgF4aHpj7xdNMhc=w800,TRUE,ready,"3/6/2026, 18:59:57",yiyi,,,,550
BY524,Tagi. กิ๊บติดผมทรงปลาดาว #สีหินอ่อนครีม,120,100,https://lh3.googleusercontent.com/d/1wRWo65dswSYzSkqAkgUdS1QiPDnCx7jm=w800,TRUE,ready,"3/6/2026, 19:03:00",yiyi,,,,0
BY525,Tagi. กิ๊บติดผมทรงปลาดาว #สีแดง,120,100,https://lh3.googleusercontent.com/d/1U8QEV7ApE3Iwvy5kyxm_keP-0hDVqRGd=w800,TRUE,ready,"3/6/2026, 19:08:48",yiyi,,,,0
BY526,Tagi. กิ๊บติดผมทรงปลาดาว #สีชมพู,120,100,https://lh3.googleusercontent.com/d/1RvNcc_uJyAQo3tO8oySP_Ldkwg4sVBdi=w800,TRUE,ready,"3/6/2026, 19:09:30",yiyi,,,,0
BY527,Tagi. กิ๊บติดผมทรงปลาดาว #สีน้ำตาลลายกระ,120,100,https://lh3.googleusercontent.com/d/1h9ng04PDSZ-4AH5s7bElmL6cZmtLHXXz=w800,TRUE,ready,"3/6/2026, 19:10:19",yiyi,,,,0
BY528,Tagi. กิ๊บติดผมทรงปลาดาว #สีขาว,120,100,https://lh3.googleusercontent.com/d/1xP-FuEUSB9oGJqS4__o6j5nCClMDuPOQ=w800,TRUE,ready,"3/6/2026, 19:11:03",yiyi,,,,0
BY529,กิ๊บติดผม Tagi. รุ่น Cream Bulging Love Hairclip #สีขาวเงิน,180,100,https://lh3.googleusercontent.com/d/1DCTOuE1uJuQ4PNJAITmANUkogNo1dLTn=w800,TRUE,ready,"3/6/2026, 19:13:32",yiyi,,,,0
BY530,กิ๊บติดผม Tagi. รุ่น Cream Bulging Love Hairclip #สีดำทอง,180,100,https://lh3.googleusercontent.com/d/1AXuez0I1ZrSgXiPHO1GatNFkejVBa0_Z=w800,TRUE,ready,"3/6/2026, 19:14:12",yiyi,,,,0
BY531,กิ๊บติดผม Tagi. รุ่น Cream Bulging Love Hairclip #สีแดงเงิน,180,100,https://lh3.googleusercontent.com/d/1hQNqJIDbo-4IhjoD2Hq2DxnpQYyb1KYr=w800,TRUE,ready,"3/6/2026, 19:14:51",yiyi,,,,0
BY532,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีดำ,160,100,https://lh3.googleusercontent.com/d/1VbPqhlqrRnFl7vbZDtIQoWNEIxjleHO_=w800,TRUE,ready,"3/6/2026, 19:16:50",yiyi,,,,0
BY533,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีฟ้า,160,100,https://lh3.googleusercontent.com/d/1XofmJtZCmz-G0desOf8Zrx5kfbCmtAXa=w800,TRUE,ready,"3/6/2026, 19:17:35",yiyi,,,,0
BY534,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีชมพู,160,100,https://lh3.googleusercontent.com/d/1dIKEJh68JZO_HrhsjfCybWIAh7lsDMz_=w800,TRUE,ready,"3/6/2026, 19:18:19",yiyi,,,,0
BY535,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีครีม,160,100,https://lh3.googleusercontent.com/d/1UxOlEwIsws0QQspC_jHCSojWyFiCwiS1=w800,TRUE,ready,"3/6/2026, 19:19:02",yiyi,,,,0
BY536,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีใส,160,100,https://lh3.googleusercontent.com/d/1oxFORJiJecM2bt79OyK-ctxjpt6owbfB=w800,TRUE,ready,"3/6/2026, 19:19:42",yiyi,,,,0
BY537,กิ๊บติดผม Tagi. รุ่น Metal Floret Bangs Clip #สีกระ,160,100,https://lh3.googleusercontent.com/d/1Jo7wWusbI_DVFr4S7U7EhLnKqRZtm6BF=w800,TRUE,ready,"3/6/2026, 19:20:18",yiyi,,,,0
BY538,กิ๊บติดผม Tagi. รุ่น Signal Heart Hair Clip #ลายกระ,150,100,https://lh3.googleusercontent.com/d/11Rb5xXv-4iMC0PQvXV7xr1Lmj13SOJ0V=w800,TRUE,ready,"3/6/2026, 19:22:43",yiyi,,,,0
BY539,กิ๊บติดผม Tagi. รุ่น Signal Heart Hair Clip #ลายจุด,150,100,https://lh3.googleusercontent.com/d/1o1MpcByhB6k8H6L0kCsq0RouBVYahkps=w800,TRUE,ready,"3/6/2026, 19:23:19",yiyi,,,,0
BY540,กิ๊บติดผม Tagi. รุ่น Signal Heart Hair Clip #ตารางฟ้า,150,100,https://lh3.googleusercontent.com/d/1bpqmKWZeE52wm9SA7_54OcZHxXIaaFNc=w800,TRUE,ready,"3/6/2026, 19:24:07",yiyi,,,,0
BY541,กิ๊บติดผม Tagi. รุ่น Signal Heart Hair Clip #ลายหินอ่อน,150,100,https://lh3.googleusercontent.com/d/1s40iIjlqLSw7V0R57FYsafgmN0iaT4Eu=w800,TRUE,ready,"3/6/2026, 19:24:46",yiyi,,,,0
BY542,กิ๊บติดผม Tagi รุ่น Butterfly Seamless Hairpin สี Amber Dark Chocolate,200,100,https://lh3.googleusercontent.com/d/1rcCpUcXDj4xUXkb8YbZtnXM_Fgsymk_E=w800,TRUE,ready,"3/6/2026, 19:30:48",yiyi,,,,0
BY543,กิ๊บติดผม Tagi รุ่น Butterfly Seamless Hairpin #ขาวดำลายจุด,200,100,https://lh3.googleusercontent.com/d/1pR8oOpn1f4q4jrXK9dnYWIVraPWZFD_2=w800,TRUE,ready,"3/6/2026, 19:32:18",yiyi,,,,0
BY544,กิ๊บติดผม Tagi รุ่น Butterfly Seamless Hairpin #สีขาว,200,100,https://lh3.googleusercontent.com/d/1OT2nlRfk9PEK20ovDA58mQ4Q1aLxCXcf=w800,TRUE,ready,"3/6/2026, 19:33:38",yiyi,,,,0
BY545,กิ๊บติดผม Tagi รุ่น Butterfly Seamless Hairpin #สีเขียวน้ำเงิน,200,100,https://lh3.googleusercontent.com/d/14LH0UIwzvFFsxY3o_dRCmXjiSeiZlrCT=w800,TRUE,ready,"3/6/2026, 19:35:28",yiyi,,,,0
BY546,กิ๊บติดผม Tagi รุ่น Butterfly Seamless Hairpin #สีแดงชมพู,200,100,https://lh3.googleusercontent.com/d/1qnpwIZPYAiXT1Zpw_O79y_9-_g7KnulV=w800,TRUE,ready,"3/6/2026, 19:36:32",yiyi,,,,0
BY547,กิ๊บติดผม Tagi. รุ่น Haha-puppy #แดงคู่,200,100,https://lh3.googleusercontent.com/d/1_bOJtl_3i7eNB2CnhQ8KgPiNUXgmQEKk=w800,TRUE,ready,"3/6/2026, 19:44:41",yiyi,,,,0
BY548,กิ๊บติดผม Tagi. รุ่น Haha-puppy #ขาวคู่,200,100,https://lh3.googleusercontent.com/d/19bvOxdXV5ygp5phSqvEMyy74dknnKJe9=w800,TRUE,ready,"3/6/2026, 19:46:14",yiyi,,,,0
BY549,กิ๊บติดผม Tagi. รุ่น Haha-puppy #ขาวฟ้าคู่,200,100,https://lh3.googleusercontent.com/d/11aISn3f4Efjvt0VVbZiHxKe6nGEB2NLV=w800,TRUE,ready,"3/6/2026, 19:47:34",yiyi,,,,0
BY550,กิ๊บติดผม Tagi. รุ่น Haha-puppy #ดำคู่,200,100,https://lh3.googleusercontent.com/d/1Njkb_yVNNaz3MMmmQAmw_frvecWcWocY=w800,TRUE,ready,"3/6/2026, 19:48:21",yiyi,,,,0
BY551,กิ๊บติดผม Tagi. รุ่น Haha-puppy #ชมพูคู่,200,100,https://lh3.googleusercontent.com/d/1GDO6jI8LOd0BG05D3Xw8FhHS--7LRlVH=w800,TRUE,ready,"3/6/2026, 19:49:05",yiyi,,,,0
BY552,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีดำลายจุด,160,100,https://lh3.googleusercontent.com/d/1tM5dVogYDN5ZRybNVmbyKMJWRuPFhvw5=w800,TRUE,ready,"4/6/2026, 6:33:17",yiyi,,,,105
BY553,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีขาวจุด,160,100,https://lh3.googleusercontent.com/d/1x04a2jsqCpO7oXtaYLIS7C0JgVZ9d2ys=w800,TRUE,ready,"4/6/2026, 6:34:10",yiyi,,,,105
BY554,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีขาว,160,100,https://lh3.googleusercontent.com/d/1x-xt4RSHZCvATb1A6WrtCcp-lN8DFUVv=w800,TRUE,ready,"4/6/2026, 6:34:58",yiyi,,,,0
BY555,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีกระ,160,100,https://lh3.googleusercontent.com/d/1LdmbquG54Ngxz50_7_63gGL2pX5yffCV=w800,TRUE,ready,"4/6/2026, 6:35:37",yiyi,,,,0
BY556,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีชมพู,160,100,https://lh3.googleusercontent.com/d/1rE1yqfBbuhKPBZ7M41Ng-_XPI0eJnOGT=w800,TRUE,ready,"4/6/2026, 6:36:24",yiyi,,,,0
BY557,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีม่วง,160,100,https://lh3.googleusercontent.com/d/15eCtQv29rQVBDa2KokwIUM26OcyTOwnB=w800,TRUE,ready,"4/6/2026, 6:37:06",yiyi,,,,0
BY558,กิ๊บติดผม Tagi. รุ่น Magi Hairpin #สีแดง,160,100,https://lh3.googleusercontent.com/d/1tv-gNJZdWQtg0qQRDD4ausF9vfVycvpE=w800,TRUE,ready,"4/6/2026, 6:37:50",yiyi,,,,0
